player_id,draft_year,draft_round,draft_pick,draft_team,positive_draft_picks_evidence,review_admission_status,missingness_rule,model_use_allowed,training_allowed,source_truth_allowed
00-0023502,2005,3,67,CLE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023578,2005,5,145,DET,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,3,85,SEA,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023645,2005,6,213,BAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,7,229,KAN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023460,2005,1,25,WAS,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023541,2005,4,106,CHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023662,2005,7,230,NWE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023682,2005,7,250,STL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,4,121,CAR,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023561,2005,4,127,JAX,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,7,243,IND,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023545,2005,4,110,NYG,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023440,2005,1,5,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023439,2005,1,4,CHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023615,2005,6,182,NYJ,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023547,2005,4,112,MIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023576,2005,5,142,TEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023564,2005,4,130,SDG,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023634,2005,6,201,ATL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023489,2005,2,54,CAR,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023500,2005,3,65,SFO,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023479,2005,2,44,ARI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023668,2005,7,236,BUF,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,4,120,WAS,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023544,2005,4,109,DAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,3,101,DEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023676,2005,7,244,PIT,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,7,221,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023437,2005,1,2,MIA,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023512,2005,3,77,PHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023508,2005,3,73,HOU,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023506,2005,3,71,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,7,255,NWE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023679,2005,7,249,SFO,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023612,2005,6,179,TEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023465,2005,1,30,PIT,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023577,2005,5,144,STL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023630,2005,6,198,NYJ,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023521,2005,3,86,BUF,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023680,2005,7,248,SFO,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,6,196,SEA,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023574,2005,5,140,CHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023531,2005,3,96,TEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023438,2005,1,3,CLE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023618,2005,6,185,JAX,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,4,118,NOR,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023518,2005,3,83,CIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023503,2005,3,68,TEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,6,195,GNB,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023551,2005,4,116,KAN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023625,2005,6,192,STL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,4,131,PIT,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023672,2005,7,240,NYJ,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,7,253,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023549,2005,4,114,HOU,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2005,5,155,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023658,2005,7,226,ARI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023655,2005,7,223,SFO,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023474,2005,2,39,CHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023457,2005,1,22,BAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023456,2005,1,21,JAX,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023452,2005,1,10,DET,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023657,2005,7,225,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023607,2005,5,174,SFO,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023470,2005,2,35,PHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023462,2005,1,27,ATL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023490,2005,2,55,BUF,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023570,2005,4,136,TEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023623,2005,6,190,CIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023493,2005,2,58,GNB,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023442,2005,1,7,MIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0023496,2005,2,61,SDG,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024318,2006,4,103,NYJ,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024300,2006,3,85,KAN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024408,2006,6,194,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024296,2006,3,81,SDG,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2006,7,223,ATL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024362,2006,5,148,GNB,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024226,2006,1,11,DEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024264,2006,2,49,NYJ,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024225,2006,1,10,ARI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2006,5,164,PIT,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024407,2006,6,193,CIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024279,2006,2,64,MIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024218,2006,1,3,TEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024289,2006,3,74,DET,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2006,7,240,PIT,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024377,2006,5,163,SEA,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024242,2006,1,27,CAR,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024409,2006,6,195,CHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024294,2006,3,79,ATL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024359,2006,5,145,CLE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024245,2006,1,30,IND,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024436,2006,7,222,CLE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024236,2006,1,21,NWE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024260,2006,2,45,TEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024332,2006,4,117,NYJ,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024275,2006,2,60,JAX,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024346,2006,4,132,BAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024460,2006,7,246,TEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024217,2006,1,2,NOR,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024384,2006,6,170,HOU,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024268,2006,2,53,DAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2006,5,167,PIT,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024301,2006,3,86,NWE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024308,2006,3,93,STL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024364,2006,5,150,NYJ,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024369,2006,5,155,CAR,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024261,2006,2,46,STL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024287,2006,3,72,ARI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024243,2006,1,28,JAX,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024313,2006,4,98,HOU,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024380,2006,5,166,BAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2006,6,202,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024458,2006,7,244,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024276,2006,2,61,DEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024221,2006,1,6,SFO,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024398,2006,6,184,ATL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024463,2006,7,249,SEA,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2006,7,231,CIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024334,2006,4,119,DEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024299,2006,3,84,SFO,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024251,2006,2,36,NWE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2006,4,104,GNB,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024465,2006,7,251,HOU,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024389,2006,6,175,SFO,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024326,2006,4,111,BAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024297,2006,3,82,MIA,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024447,2006,7,233,MIA,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024345,2006,4,130,DEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024423,2006,7,209,CIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024267,2006,2,52,GNB,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024324,2006,4,109,PHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024404,2006,6,190,KAN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2006,6,172,TEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2006,7,255,OAK,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024466,2006,7,252,NOR,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024358,2006,5,144,STL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024305,2006,3,90,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024315,2006,4,100,SFO,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024385,2006,6,171,NOR,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024240,2006,1,25,PIT,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024259,2006,2,44,NYG,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024340,2006,4,125,DAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024432,2006,7,218,ARI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024293,2006,3,78,CLE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0024310,2006,3,95,PIT,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025409,2007,1,22,CLE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025430,2007,2,43,DET,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025490,2007,4,103,DAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025388,2007,1,1,OAK,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025538,2007,5,151,CIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025427,2007,2,40,MIA,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025592,2007,6,205,WAS,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025423,2007,2,36,PHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025479,2007,3,92,BUF,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025561,2007,5,174,BAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025604,2007,7,217,MIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025394,2007,1,7,MIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025637,2007,7,250,NYG,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025494,2007,4,107,NOR,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025450,2007,2,63,GNB,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025439,2007,2,52,STL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025437,2007,2,50,TEN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025615,2007,7,228,GNB,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025498,2007,4,111,BUF,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025480,2007,3,93,CHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025631,2007,7,244,ATL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2007,6,208,NWE,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025633,2007,7,246,TAM,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2007,2,49,CIN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025535,2007,5,148,KAN,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025524,2007,4,137,BAL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025458,2007,3,71,MIA,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025399,2007,1,12,BUF,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025487,2007,4,100,OAK,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2007,7,236,PHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025568,2007,6,181,MIA,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
Not enough information,2007,6,186,SFO,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025477,2007,3,90,PHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025602,2007,7,215,ARI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025549,2007,5,162,PHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025630,2007,7,243,GNB,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025542,2007,5,155,CAR,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025609,2007,7,222,BUF,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025418,2007,1,31,CHI,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025540,2007,5,153,NYG,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025520,2007,4,133,ATL,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
00-0025464,2007,3,77,PIT,true,drafted_only_review_admission,Missing draft capital is Not enough information and is not confirmed UDFA; fake round 8 is blocked.,false,false,false
